cluster_name,fuel_price,query,ga_cluster_solution,cluster_best_value,our_ga_best_solution,our_ga_best_value,pop_size,penalty_factor,cluster_time,memory used (mb),iters,mutation_method,mutation_prob,selection_method,selection_prob
small-5s-10p-f0_10-q1_10-random,3,"['Esmalte de uñas', 'Televisores', 'Ropa de hombre', 'Chicles de fresa', 'Aftershave', 'Jamón de pavo', 'Rizadores de pelo']","{'Super Pola': {'Ropa de hombre': 1943.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Aftershave': 1074.99, 'Refresco de cola': 1776.99}, 'Jumbo': {'Jamón de pavo': 3982.99, 'Albahaca': 572.99}, 'La Sirena': {'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}}",16111.899999999998,"[['Super Pola', 'Ropa de hombre'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Televisores'], ['Super Pola', 'Aftershave'], ['Jumbo', 'Jamón de pavo'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo']]",12594.93,10,9.0,0.9696893692016602,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,3,"['Refresco de cola', 'Esmalte de uñas', 'Aftershave', 'Jamón de pavo', 'Televisores', 'Rizadores de pelo', 'Albahaca', 'Chicles de fresa', 'Ropa de hombre', 'Fósforos']","{'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99}, 'Jumbo': {'Ropa de hombre': 2314.99, 'Albahaca': 572.99, 'Refresco de cola': 1015.99}, 'La Sirena': {'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Televisores': 728.99, 'Rizadores de pelo': 3197.99}, 'Bravo': {'Jamón de pavo': 1710.99}}",13132.899999999998,"[['Super Pola', 'Aftershave'], ['Super Pola', 'Esmalte de uñas'], ['Jumbo', 'Ropa de hombre'], ['Jumbo', 'Albahaca'], ['Jumbo', 'Refresco de cola'], ['La Sirena', 'Fósforos'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Televisores'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Bravo', 'Jamón de pavo']]",13132.899999999998,10,9.0,0.9950308799743652,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,['Chicles de fresa'],"{'Super Pola': {'Ropa de hombre': 1943.99, 'Chicles de fresa': 2590.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Aftershave': 1074.99, 'Refresco de cola': 1776.99}, 'Supermercado Nacional': {'Rizadores de pelo': 3197.99}, 'Jumbo': {'Albahaca': 572.99, 'Jamón de pavo': 3982.99}, 'La Sirena': {'Fósforos': 212.99}}",18228.899999999998,"[['Super Pola', 'Chicles de fresa']]",2722.99,10,9.0,0.8057477474212646,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Albahaca', 'Esmalte de uñas', 'Ropa de hombre', 'Televisores']","{'Super Pola': {'Esmalte de uñas': 1108.99, 'Chicles de fresa': 2590.99, 'Televisores': 619.99, 'Aftershave': 1074.99}, 'Jumbo': {'Refresco de cola': 1015.99, 'Rizadores de pelo': 4124.99, 'Albahaca': 572.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99, 'Jamón de pavo': 3339.99}}",17359.899999999998,"[['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Televisores'], ['Jumbo', 'Albahaca'], ['La Sirena', 'Ropa de hombre']]",4999.96,10,9.0,0.9847614765167236,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Aftershave', 'Albahaca', 'Rizadores de pelo', 'Televisores', 'Jamón de pavo', 'Refresco de cola', 'Chicles de fresa']","{'Super Pola': {'Ropa de hombre': 1943.99, 'Chicles de fresa': 2590.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Aftershave': 1074.99}, 'La Sirena': {'Fósforos': 212.99, 'Jamón de pavo': 3339.99}, 'Supermercado Nacional': {'Rizadores de pelo': 3197.99}, 'Bravo': {'Refresco de cola': 395.99}, 'Jumbo': {'Albahaca': 572.99}}",16264.899999999998,"[['Super Pola', 'Chicles de fresa'], ['Super Pola', 'Televisores'], ['Super Pola', 'Aftershave'], ['La Sirena', 'Jamón de pavo'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Bravo', 'Refresco de cola'], ['Jumbo', 'Albahaca']]",13028.929999999998,10,9.0,0.7379515171051025,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Esmalte de uñas', 'Fósforos', 'Rizadores de pelo', 'Jamón de pavo', 'Refresco de cola', 'Ropa de hombre', 'Televisores', 'Chicles de fresa', 'Aftershave', 'Albahaca']","{'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99}, 'Jumbo': {'Albahaca': 572.99, 'Rizadores de pelo': 4124.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99}, 'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}}",13245.9,"[['Super Pola', 'Aftershave'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Televisores'], ['Jumbo', 'Albahaca'], ['Jumbo', 'Rizadores de pelo'], ['La Sirena', 'Ropa de hombre'], ['La Sirena', 'Fósforos'], ['Supermercado Nacional', 'Chicles de fresa'], ['Bravo', 'Jamón de pavo'], ['Bravo', 'Refresco de cola']]",13245.9,10,9.0,0.9376263618469238,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,['Televisores'],"{'Super Pola': {'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Aftershave': 1074.99, 'Refresco de cola': 1776.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'Bravo': {'Jamón de pavo': 1710.99}, 'Jumbo': {'Albahaca': 572.99}}",14272.899999999998,"[['Super Pola', 'Televisores']]",817.99,10,9.0,0.944671630859375,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Jamón de pavo', 'Rizadores de pelo', 'Chicles de fresa', 'Aftershave']","{'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99}, 'Jumbo': {'Albahaca': 572.99}, 'La Sirena': {'Fósforos': 212.99, 'Ropa de hombre': 1611.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}}",12936.899999999998,"[['Super Pola', 'Aftershave'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Bravo', 'Jamón de pavo']]",6901.959999999999,10,9.0,1.0981693267822266,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Aftershave', 'Chicles de fresa', 'Ropa de hombre', 'Televisores', 'Refresco de cola', 'Fósforos', 'Jamón de pavo']","{'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99}, 'Jumbo': {'Albahaca': 572.99, 'Refresco de cola': 1015.99, 'Rizadores de pelo': 4124.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99}, 'Bravo': {'Jamón de pavo': 1710.99}}",14483.899999999998,"[['Super Pola', 'Aftershave'], ['Super Pola', 'Televisores'], ['Jumbo', 'Refresco de cola'], ['La Sirena', 'Ropa de hombre'], ['La Sirena', 'Fósforos'], ['Supermercado Nacional', 'Chicles de fresa'], ['Bravo', 'Jamón de pavo']]",8676.93,10,9.0,0.9668498039245605,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Fósforos', 'Esmalte de uñas', 'Ropa de hombre', 'Chicles de fresa', 'Refresco de cola', 'Televisores', 'Albahaca', 'Aftershave', 'Jamón de pavo', 'Rizadores de pelo']","{'Super Pola': {'Televisores': 619.99, 'Esmalte de uñas': 1108.99}, 'Jumbo': {'Albahaca': 572.99, 'Refresco de cola': 1015.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Aftershave': 1702.99, 'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'Bravo': {'Jamón de pavo': 1710.99}}",14184.9,"[['Super Pola', 'Televisores'], ['Super Pola', 'Esmalte de uñas'], ['Jumbo', 'Albahaca'], ['Jumbo', 'Refresco de cola'], ['La Sirena', 'Ropa de hombre'], ['La Sirena', 'Aftershave'], ['La Sirena', 'Fósforos'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Bravo', 'Jamón de pavo']]",14184.9,10,9.0,0.9493408203125,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,['Whisky'],"{'Super Pola': {'Suavizante de telas': 100.99, 'Antihistamínicos': 100.99, 'Toallas sanitarias': 100.99, 'Consolas de videojuegos': 100.99, 'Pulseras': 100.99}, 'La Sirena': {'Reproductores de DVD': 100.99, 'Pan integral': 100.99, 'Salsa ranchera': 100.99}, 'Bravo': {'Whisky': 100.99, 'Aceitunas verdes': 100.99}}",1009.9,"[['Bravo', 'Whisky']]",100.99,10,9.0,0.6784152984619141,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Reproductores de DVD', 'Suavizante de telas', 'Pulseras', 'Salsa ranchera']","{'Bravo': {'Aceitunas verdes': 100.99, 'Toallas sanitarias': 100.99, 'Pulseras': 100.99, 'Consolas de videojuegos': 100.99, 'Whisky': 100.99, 'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99, 'Suavizante de telas': 100.99, 'Pan integral': 100.99}, 'Super Pola': {'Salsa ranchera': 100.99}}",1009.9,"[['Bravo', 'Pulseras'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Suavizante de telas'], ['Super Pola', 'Salsa ranchera']]",403.96,10,9.0,0.6984622478485107,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Aceitunas verdes', 'Suavizante de telas', 'Reproductores de DVD', 'Whisky', 'Salsa ranchera', 'Consolas de videojuegos', 'Pulseras']","{'Bravo': {'Consolas de videojuegos': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99}, 'Supermercado Nacional': {'Antihistamínicos': 100.99, 'Pan integral': 100.99, 'Pulseras': 100.99}, 'Super Pola': {'Suavizante de telas': 100.99, 'Salsa ranchera': 100.99}, 'La Sirena': {'Whisky': 100.99}}",1009.9,"[['Bravo', 'Consolas de videojuegos'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Aceitunas verdes'], ['Supermercado Nacional', 'Pulseras'], ['Super Pola', 'Suavizante de telas'], ['Super Pola', 'Salsa ranchera'], ['La Sirena', 'Whisky']]",706.93,10,9.0,0.9675745964050293,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Suavizante de telas', 'Pan integral', 'Salsa ranchera', 'Pulseras', 'Whisky', 'Antihistamínicos', 'Aceitunas verdes', 'Toallas sanitarias', 'Reproductores de DVD', 'Consolas de videojuegos']","{'Super Pola': {'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99, 'Reproductores de DVD': 100.99}, 'Supermercado Nacional': {'Consolas de videojuegos': 100.99, 'Suavizante de telas': 100.99, 'Whisky': 100.99, 'Pan integral': 100.99, 'Antihistamínicos': 100.99}, 'Jumbo': {'Pulseras': 100.99, 'Aceitunas verdes': 100.99}}",1009.9,"[['Super Pola', 'Toallas sanitarias'], ['Super Pola', 'Salsa ranchera'], ['Super Pola', 'Reproductores de DVD'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Whisky'], ['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Antihistamínicos'], ['Jumbo', 'Pulseras'], ['Jumbo', 'Aceitunas verdes']]",1009.9,10,9.0,0.9356756210327148,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,['Consolas de videojuegos'],"{'Supermercado Nacional': {'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Antihistamínicos': 100.99, 'Pan integral': 100.99, 'Whisky': 100.99, 'Salsa ranchera': 100.99}, 'Super Pola': {'Reproductores de DVD': 100.99, 'Consolas de videojuegos': 100.99, 'Pulseras': 100.99}, 'Jumbo': {'Aceitunas verdes': 100.99}}",1075.9,"[['Super Pola', 'Consolas de videojuegos']]",154.99,10,9.0,1.0288124084472656,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Consolas de videojuegos', 'Antihistamínicos', 'Salsa ranchera', 'Reproductores de DVD']","{'Super Pola': {'Antihistamínicos': 100.99, 'Salsa ranchera': 100.99, 'Consolas de videojuegos': 100.99, 'Pulseras': 100.99}, 'Jumbo': {'Whisky': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99}, 'Supermercado Nacional': {'Pan integral': 100.99, 'Suavizante de telas': 100.99}}",1087.9,"[['Super Pola', 'Antihistamínicos'], ['Super Pola', 'Salsa ranchera'], ['Super Pola', 'Consolas de videojuegos'], ['Jumbo', 'Reproductores de DVD']]",433.96,10,9.0,1.2365338802337646,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Pan integral', 'Reproductores de DVD', 'Aceitunas verdes', 'Whisky', 'Suavizante de telas', 'Pulseras', 'Salsa ranchera']","{'Super Pola': {'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99, 'Suavizante de telas': 100.99}, 'Jumbo': {'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Whisky': 100.99, 'Pulseras': 100.99}, 'Supermercado Nacional': {'Antihistamínicos': 100.99, 'Consolas de videojuegos': 100.99, 'Pan integral': 100.99}}",1087.9,"[['Super Pola', 'Salsa ranchera'], ['Super Pola', 'Suavizante de telas'], ['Jumbo', 'Reproductores de DVD'], ['Jumbo', 'Aceitunas verdes'], ['Jumbo', 'Whisky'], ['Jumbo', 'Pulseras'], ['Supermercado Nacional', 'Pan integral']]",829.93,10,9.0,0.9236898422241211,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Pan integral', 'Suavizante de telas', 'Salsa ranchera', 'Reproductores de DVD', 'Antihistamínicos', 'Whisky', 'Consolas de videojuegos', 'Pulseras', 'Toallas sanitarias', 'Aceitunas verdes']","{'Supermercado Nacional': {'Pan integral': 100.99, 'Consolas de videojuegos': 100.99, 'Salsa ranchera': 100.99}, 'Bravo': {'Whisky': 100.99, 'Suavizante de telas': 100.99, 'Antihistamínicos': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Pulseras': 100.99}}",1075.9,"[['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Salsa ranchera'], ['Bravo', 'Whisky'], ['Bravo', 'Suavizante de telas'], ['Bravo', 'Antihistamínicos'], ['Bravo', 'Toallas sanitarias'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Aceitunas verdes'], ['Bravo', 'Pulseras']]",1075.9,10,9.0,0.978208065032959,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,['Pan integral'],"{'Supermercado Nacional': {'Salsa ranchera': 100.99, 'Suavizante de telas': 100.99, 'Consolas de videojuegos': 100.99}, 'Bravo': {'Whisky': 100.99, 'Antihistamínicos': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Pulseras': 100.99, 'Pan integral': 100.99}}",1141.9,"[['Bravo', 'Pan integral']]",178.99,10,9.0,0.9386825561523438,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Suavizante de telas', 'Salsa ranchera', 'Pulseras', 'Whisky']","{'Super Pola': {'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Antihistamínicos': 100.99, 'Salsa ranchera': 100.99, 'Pulseras': 100.99}, 'Supermercado Nacional': {'Pan integral': 100.99, 'Consolas de videojuegos': 100.99}, 'Bravo': {'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Whisky': 100.99}}",1177.9,"[['Super Pola', 'Suavizante de telas'], ['Super Pola', 'Salsa ranchera'], ['Super Pola', 'Pulseras'], ['Bravo', 'Whisky']]",1435.96,10,9.0,0.9384438991546631,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Salsa ranchera', 'Toallas sanitarias', 'Pan integral', 'Reproductores de DVD', 'Whisky', 'Suavizante de telas', 'Consolas de videojuegos']","{'Supermercado Nacional': {'Pulseras': 100.99, 'Toallas sanitarias': 100.99, 'Antihistamínicos': 100.99, 'Salsa ranchera': 100.99, 'Pan integral': 100.99, 'Consolas de videojuegos': 100.99, 'Suavizante de telas': 100.99, 'Whisky': 100.99}, 'Jumbo': {'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99}}",1219.9,"[['Supermercado Nacional', 'Toallas sanitarias'], ['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Whisky'], ['Jumbo', 'Reproductores de DVD']]",916.93,10,9.0,0.9974057674407959,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Pulseras', 'Whisky', 'Aceitunas verdes', 'Consolas de videojuegos', 'Reproductores de DVD', 'Pan integral', 'Toallas sanitarias', 'Antihistamínicos', 'Suavizante de telas', 'Salsa ranchera']","{'Supermercado Nacional': {'Pan integral': 100.99, 'Salsa ranchera': 100.99, 'Antihistamínicos': 100.99, 'Suavizante de telas': 100.99, 'Pulseras': 100.99, 'Toallas sanitarias': 100.99, 'Whisky': 100.99, 'Consolas de videojuegos': 100.99}, 'Bravo': {'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99}}",1141.9,"[['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Antihistamínicos'], ['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Pulseras'], ['Supermercado Nacional', 'Toallas sanitarias'], ['Supermercado Nacional', 'Whisky'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Aceitunas verdes']]",1141.9,10,9.0,1.1510229110717773,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,9,['Reproductores de DVD'],"{'Supermercado Nacional': {'Pulseras': 100.99, 'Pan integral': 100.99, 'Consolas de videojuegos': 100.99, 'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99, 'Antihistamínicos': 100.99, 'Whisky': 100.99}, 'Bravo': {'Aceitunas verdes': 100.99, 'Reproductores de DVD': 100.99}}",1207.9,"[['Bravo', 'Reproductores de DVD']]",217.99,10,9.0,0.8929743766784668,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,9,"['Whisky', 'Consolas de videojuegos', 'Pulseras', 'Reproductores de DVD']","{'Super Pola': {'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99, 'Salsa ranchera': 100.99, 'Suavizante de telas': 100.99, 'Consolas de videojuegos': 100.99}, 'Jumbo': {'Aceitunas verdes': 100.99, 'Whisky': 100.99, 'Pulseras': 100.99}, 'Supermercado Nacional': {'Toallas sanitarias': 100.99, 'Pan integral': 100.99}}",1243.9,"[['Super Pola', 'Reproductores de DVD'], ['Super Pola', 'Consolas de videojuegos'], ['Jumbo', 'Whisky'], ['Jumbo', 'Pulseras']]",493.96,10,9.0,1.1021504402160645,0.0,100,swap,0.1,hard,0.66
