cluster_name,fuel_price,query,ga_cluster_solution,cluster_best_value,our_ga_best_solution,our_ga_best_value,pop_size,penalty_factor,cluster_time,memory used (mb),iters,mutation_method,mutation_prob,selection_method,selection_prob
small-5s-10p-f0_10-q1_10-random,3,"['Esmalte de uñas', 'Televisores', 'Ropa de hombre', 'Chicles de fresa', 'Aftershave', 'Jamón de pavo', 'Rizadores de pelo']","{'Super Pola': {'Esmalte de uñas': 1108.99, 'Ropa de hombre': 1943.99, 'Aftershave': 1074.99}, 'La Sirena': {'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99, 'Televisores': 728.99}, 'Jumbo': {'Albahaca': 572.99}, 'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}}",11691.9,"[['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Ropa de hombre'], ['Super Pola', 'Aftershave'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Supermercado Nacional', 'Televisores'], ['Bravo', 'Jamón de pavo']]",10455.93,10,9.0,0.38930273056030273,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,3,"['Refresco de cola', 'Esmalte de uñas', 'Aftershave', 'Jamón de pavo', 'Televisores', 'Rizadores de pelo', 'Albahaca', 'Chicles de fresa', 'Ropa de hombre', 'Fósforos']","{'Super Pola': {'Televisores': 619.99, 'Esmalte de uñas': 1108.99, 'Aftershave': 1074.99, 'Ropa de hombre': 1943.99}, 'Jumbo': {'Albahaca': 572.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Fósforos': 212.99}, 'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}}",11582.9,"[['Super Pola', 'Televisores'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Ropa de hombre'], ['Jumbo', 'Albahaca'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['La Sirena', 'Fósforos'], ['Bravo', 'Jamón de pavo'], ['Bravo', 'Refresco de cola']]",12032.9,10,9.0,0.3704402446746826,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,['Chicles de fresa'],"{'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Fósforos': 212.99}, 'Bravo': {'Jamón de pavo': 1710.99}, 'Super Pola': {'Refresco de cola': 1776.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Ropa de hombre': 1943.99, 'Aftershave': 1074.99}, 'Jumbo': {'Albahaca': 572.99}}",12951.899999999998,"[['Supermercado Nacional', 'Chicles de fresa']]",1595.99,10,9.0,0.34901952743530273,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Albahaca', 'Esmalte de uñas', 'Ropa de hombre', 'Televisores']","{'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Fósforos': 212.99}, 'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}, 'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Ropa de hombre': 1943.99}, 'Jumbo': {'Albahaca': 572.99}}",11570.899999999998,"[['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Televisores'], ['Super Pola', 'Ropa de hombre'], ['Jumbo', 'Albahaca']]",4365.96,10,9.0,0.3474552631378174,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Aftershave', 'Albahaca', 'Rizadores de pelo', 'Televisores', 'Jamón de pavo', 'Refresco de cola', 'Chicles de fresa']","{'Bravo': {'Jamón de pavo': 1710.99}, 'Supermercado Nacional': {'Rizadores de pelo': 3197.99, 'Chicles de fresa': 575.99}, 'La Sirena': {'Fósforos': 212.99}, 'Super Pola': {'Aftershave': 1074.99, 'Televisores': 619.99, 'Esmalte de uñas': 1108.99, 'Refresco de cola': 1776.99, 'Ropa de hombre': 1943.99}, 'Jumbo': {'Albahaca': 572.99}}",12939.899999999998,"[['Bravo', 'Jamón de pavo'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Supermercado Nacional', 'Chicles de fresa'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Televisores'], ['Super Pola', 'Refresco de cola'], ['Jumbo', 'Albahaca']]",9835.929999999998,10,9.0,0.3580784797668457,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Esmalte de uñas', 'Fósforos', 'Rizadores de pelo', 'Jamón de pavo', 'Refresco de cola', 'Ropa de hombre', 'Televisores', 'Chicles de fresa', 'Aftershave', 'Albahaca']","{'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}, 'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Ropa de hombre': 1943.99, 'Televisores': 619.99}, 'La Sirena': {'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'Jumbo': {'Albahaca': 572.99}}",11546.9,"[['Bravo', 'Jamón de pavo'], ['Bravo', 'Refresco de cola'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Ropa de hombre'], ['Super Pola', 'Televisores'], ['La Sirena', 'Fósforos'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Jumbo', 'Albahaca']]",12650.9,10,9.0,0.3825669288635254,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,['Televisores'],"{'Bravo': {'Jamón de pavo': 1710.99}, 'Super Pola': {'Aftershave': 1074.99, 'Televisores': 619.99, 'Esmalte de uñas': 1108.99, 'Refresco de cola': 1776.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99}, 'Jumbo': {'Albahaca': 572.99}}",12643.9,"[['Super Pola', 'Televisores']]",817.99,10,9.0,0.4024069309234619,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Jamón de pavo', 'Rizadores de pelo', 'Chicles de fresa', 'Aftershave']","{'Bravo': {'Refresco de cola': 395.99, 'Jamón de pavo': 1710.99}, 'Super Pola': {'Televisores': 619.99, 'Esmalte de uñas': 1108.99, 'Ropa de hombre': 1943.99, 'Aftershave': 1074.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Fósforos': 212.99}, 'Jumbo': {'Albahaca': 572.99}}",11594.899999999998,"[['Bravo', 'Jamón de pavo'], ['Super Pola', 'Aftershave'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo']]",6901.96,10,9.0,0.4167153835296631,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Aftershave', 'Chicles de fresa', 'Ropa de hombre', 'Televisores', 'Refresco de cola', 'Fósforos', 'Jamón de pavo']","{'Bravo': {'Jamón de pavo': 1710.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Fósforos': 212.99}, 'Super Pola': {'Televisores': 619.99, 'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Refresco de cola': 1776.99, 'Ropa de hombre': 1943.99}, 'Jumbo': {'Albahaca': 572.99}}",13011.899999999998,"[['Bravo', 'Jamón de pavo'], ['Supermercado Nacional', 'Chicles de fresa'], ['La Sirena', 'Fósforos'], ['Super Pola', 'Televisores'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Refresco de cola'], ['Super Pola', 'Ropa de hombre']]",8302.93,10,9.0,0.384566068649292,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Fósforos', 'Esmalte de uñas', 'Ropa de hombre', 'Chicles de fresa', 'Refresco de cola', 'Televisores', 'Albahaca', 'Aftershave', 'Jamón de pavo', 'Rizadores de pelo']","{'Jumbo': {'Albahaca': 572.99, 'Refresco de cola': 1015.99}, 'Super Pola': {'Ropa de hombre': 1943.99, 'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Fósforos': 212.99}, 'Bravo': {'Jamón de pavo': 1710.99}}",12412.899999999998,"[['Jumbo', 'Albahaca'], ['Jumbo', 'Refresco de cola'], ['Super Pola', 'Ropa de hombre'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Televisores'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['La Sirena', 'Fósforos'], ['Bravo', 'Jamón de pavo']]",13888.899999999998,10,9.0,0.3837454319000244,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,['Whisky'],"{'Supermercado Nacional': {'Antihistamínicos': 100.99, 'Consolas de videojuegos': 100.99, 'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99, 'Suavizante de telas': 100.99, 'Pan integral': 100.99, 'Whisky': 100.99}, 'La Sirena': {'Pulseras': 100.99, 'Reproductores de DVD': 100.99}, 'Bravo': {'Aceitunas verdes': 100.99}}",1009.9,"[['Supermercado Nacional', 'Whisky']]",100.99,10,9.0,0.3776717185974121,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Reproductores de DVD', 'Suavizante de telas', 'Pulseras', 'Salsa ranchera']","{'Bravo': {'Consolas de videojuegos': 100.99, 'Toallas sanitarias': 100.99, 'Pulseras': 100.99, 'Suavizante de telas': 100.99, 'Whisky': 100.99, 'Aceitunas verdes': 100.99, 'Pan integral': 100.99}, 'Jumbo': {'Antihistamínicos': 100.99, 'Salsa ranchera': 100.99, 'Reproductores de DVD': 100.99}}",1009.9,"[['Bravo', 'Pulseras'], ['Bravo', 'Suavizante de telas'], ['Jumbo', 'Salsa ranchera'], ['Jumbo', 'Reproductores de DVD']]",403.96,10,9.0,0.35872602462768555,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Aceitunas verdes', 'Suavizante de telas', 'Reproductores de DVD', 'Whisky', 'Salsa ranchera', 'Consolas de videojuegos', 'Pulseras']","{'Supermercado Nacional': {'Salsa ranchera': 100.99, 'Toallas sanitarias': 100.99, 'Pan integral': 100.99, 'Suavizante de telas': 100.99, 'Consolas de videojuegos': 100.99, 'Whisky': 100.99, 'Antihistamínicos': 100.99, 'Pulseras': 100.99}, 'Super Pola': {'Reproductores de DVD': 100.99}, 'Bravo': {'Aceitunas verdes': 100.99}}",1009.9,"[['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Whisky'], ['Supermercado Nacional', 'Pulseras'], ['Super Pola', 'Reproductores de DVD'], ['Bravo', 'Aceitunas verdes']]",706.93,10,9.0,0.33273959159851074,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Suavizante de telas', 'Pan integral', 'Salsa ranchera', 'Pulseras', 'Whisky', 'Antihistamínicos', 'Aceitunas verdes', 'Toallas sanitarias', 'Reproductores de DVD', 'Consolas de videojuegos']","{'Jumbo': {'Suavizante de telas': 100.99, 'Aceitunas verdes': 100.99, 'Toallas sanitarias': 100.99, 'Pulseras': 100.99, 'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99}, 'La Sirena': {'Pan integral': 100.99, 'Whisky': 100.99, 'Salsa ranchera': 100.99, 'Consolas de videojuegos': 100.99}}",1009.9,"[['Jumbo', 'Suavizante de telas'], ['Jumbo', 'Aceitunas verdes'], ['Jumbo', 'Toallas sanitarias'], ['Jumbo', 'Pulseras'], ['Jumbo', 'Antihistamínicos'], ['Jumbo', 'Reproductores de DVD'], ['La Sirena', 'Pan integral'], ['La Sirena', 'Whisky'], ['La Sirena', 'Salsa ranchera'], ['La Sirena', 'Consolas de videojuegos']]",1009.9,10,9.0,0.3716564178466797,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,['Consolas de videojuegos'],"{'Supermercado Nacional': {'Salsa ranchera': 100.99, 'Pan integral': 100.99, 'Whisky': 100.99, 'Suavizante de telas': 100.99, 'Antihistamínicos': 100.99}, 'Super Pola': {'Toallas sanitarias': 100.99, 'Consolas de videojuegos': 100.99, 'Pulseras': 100.99}, 'Jumbo': {'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99}}",1075.9,"[['Super Pola', 'Consolas de videojuegos']]",154.99,10,9.0,0.4204576015472412,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Consolas de videojuegos', 'Antihistamínicos', 'Salsa ranchera', 'Reproductores de DVD']","{'Supermercado Nacional': {'Toallas sanitarias': 100.99, 'Pan integral': 100.99, 'Salsa ranchera': 100.99, 'Suavizante de telas': 100.99, 'Pulseras': 100.99}, 'Bravo': {'Reproductores de DVD': 100.99, 'Whisky': 100.99, 'Consolas de videojuegos': 100.99, 'Aceitunas verdes': 100.99, 'Antihistamínicos': 100.99}}",1075.9,"[['Supermercado Nacional', 'Salsa ranchera'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Consolas de videojuegos'], ['Bravo', 'Antihistamínicos']]",469.96,10,9.0,0.40396976470947266,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Pan integral', 'Reproductores de DVD', 'Aceitunas verdes', 'Whisky', 'Suavizante de telas', 'Pulseras', 'Salsa ranchera']","{'Supermercado Nacional': {'Consolas de videojuegos': 100.99, 'Pulseras': 100.99, 'Salsa ranchera': 100.99, 'Pan integral': 100.99, 'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Whisky': 100.99}, 'Bravo': {'Aceitunas verdes': 100.99, 'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99}}",1075.9,"[['Supermercado Nacional', 'Pulseras'], ['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Whisky'], ['Bravo', 'Aceitunas verdes'], ['Bravo', 'Reproductores de DVD']]",772.93,10,9.0,0.3483290672302246,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Pan integral', 'Suavizante de telas', 'Salsa ranchera', 'Reproductores de DVD', 'Antihistamínicos', 'Whisky', 'Consolas de videojuegos', 'Pulseras', 'Toallas sanitarias', 'Aceitunas verdes']","{'Supermercado Nacional': {'Consolas de videojuegos': 100.99, 'Whisky': 100.99, 'Pan integral': 100.99, 'Salsa ranchera': 100.99}, 'Bravo': {'Toallas sanitarias': 100.99, 'Suavizante de telas': 100.99, 'Aceitunas verdes': 100.99, 'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99, 'Pulseras': 100.99}}",1075.9,"[['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Whisky'], ['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Salsa ranchera'], ['Bravo', 'Toallas sanitarias'], ['Bravo', 'Suavizante de telas'], ['Bravo', 'Aceitunas verdes'], ['Bravo', 'Antihistamínicos'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Pulseras']]",1075.9,10,9.0,0.37428951263427734,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,['Pan integral'],"{'Supermercado Nacional': {'Pan integral': 100.99, 'Suavizante de telas': 100.99, 'Consolas de videojuegos': 100.99, 'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99}, 'Bravo': {'Whisky': 100.99, 'Aceitunas verdes': 100.99, 'Pulseras': 100.99, 'Reproductores de DVD': 100.99, 'Antihistamínicos': 100.99}}",1141.9,"[['Supermercado Nacional', 'Pan integral']]",220.99,10,9.0,0.3500339984893799,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Suavizante de telas', 'Salsa ranchera', 'Pulseras', 'Whisky']","{'Supermercado Nacional': {'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99, 'Suavizante de telas': 100.99, 'Consolas de videojuegos': 100.99, 'Pan integral': 100.99}, 'Bravo': {'Pulseras': 100.99, 'Aceitunas verdes': 100.99, 'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99, 'Whisky': 100.99}}",1141.9,"[['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Suavizante de telas'], ['Bravo', 'Pulseras'], ['Bravo', 'Whisky']]",535.96,10,9.0,0.38478660583496094,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Salsa ranchera', 'Toallas sanitarias', 'Pan integral', 'Reproductores de DVD', 'Whisky', 'Suavizante de telas', 'Consolas de videojuegos']","{'Supermercado Nacional': {'Pulseras': 100.99, 'Pan integral': 100.99, 'Consolas de videojuegos': 100.99, 'Salsa ranchera': 100.99}, 'Bravo': {'Whisky': 100.99, 'Toallas sanitarias': 100.99, 'Aceitunas verdes': 100.99, 'Antihistamínicos': 100.99, 'Suavizante de telas': 100.99, 'Reproductores de DVD': 100.99}}",1141.9,"[['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Salsa ranchera'], ['Bravo', 'Whisky'], ['Bravo', 'Toallas sanitarias'], ['Bravo', 'Suavizante de telas'], ['Bravo', 'Reproductores de DVD']]",838.93,10,9.0,0.3649730682373047,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Pulseras', 'Whisky', 'Aceitunas verdes', 'Consolas de videojuegos', 'Reproductores de DVD', 'Pan integral', 'Toallas sanitarias', 'Antihistamínicos', 'Suavizante de telas', 'Salsa ranchera']","{'Supermercado Nacional': {'Consolas de videojuegos': 100.99, 'Suavizante de telas': 100.99, 'Salsa ranchera': 100.99, 'Toallas sanitarias': 100.99, 'Pulseras': 100.99, 'Pan integral': 100.99, 'Antihistamínicos': 100.99, 'Whisky': 100.99}, 'Bravo': {'Aceitunas verdes': 100.99, 'Reproductores de DVD': 100.99}}",1141.9,"[['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Toallas sanitarias'], ['Supermercado Nacional', 'Pulseras'], ['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Antihistamínicos'], ['Supermercado Nacional', 'Whisky'], ['Bravo', 'Aceitunas verdes'], ['Bravo', 'Reproductores de DVD']]",1141.9,10,9.0,0.37944793701171875,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,9,['Reproductores de DVD'],"{'Supermercado Nacional': {'Pulseras': 100.99, 'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99, 'Consolas de videojuegos': 100.99, 'Pan integral': 100.99, 'Suavizante de telas': 100.99, 'Whisky': 100.99}, 'Super Pola': {'Antihistamínicos': 100.99}, 'Jumbo': {'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99}}",1207.9,"[['Jumbo', 'Reproductores de DVD']]",280.99,10,9.0,0.36777663230895996,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,9,"['Whisky', 'Consolas de videojuegos', 'Pulseras', 'Reproductores de DVD']","{'Supermercado Nacional': {'Salsa ranchera': 100.99}, 'Bravo': {'Reproductores de DVD': 100.99, 'Pulseras': 100.99, 'Antihistamínicos': 100.99, 'Whisky': 100.99, 'Pan integral': 100.99, 'Aceitunas verdes': 100.99, 'Suavizante de telas': 100.99, 'Consolas de videojuegos': 100.99, 'Toallas sanitarias': 100.99}}",1207.9,"[['Bravo', 'Reproductores de DVD'], ['Bravo', 'Pulseras'], ['Bravo', 'Whisky'], ['Bravo', 'Consolas de videojuegos']]",520.96,10,9.0,0.3842010498046875,0.0,100,scramble,0.1,hard,0.66
