cluster_name,fuel_price,query,ga_cluster_solution,cluster_best_value,our_ga_best_solution,our_ga_best_value,pop_size,penalty_factor,cluster_time,memory used (mb),iters,mutation_method,mutation_prob,selection_method,selection_prob
small-5s-10p-f0_10-q1_10-random,3,"['Esmalte de uñas', 'Televisores', 'Ropa de hombre', 'Chicles de fresa', 'Aftershave', 'Jamón de pavo', 'Rizadores de pelo']","{'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}, 'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99}, 'La Sirena': {'Fósforos': 212.99, 'Ropa de hombre': 1611.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'Jumbo': {'Albahaca': 572.99}}",11148.9,"[['Bravo', 'Jamón de pavo'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Televisores'], ['La Sirena', 'Ropa de hombre'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo']]",10011.93,10,9.0,0.3645145893096924,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,3,"['Refresco de cola', 'Esmalte de uñas', 'Aftershave', 'Jamón de pavo', 'Televisores', 'Rizadores de pelo', 'Albahaca', 'Chicles de fresa', 'Ropa de hombre', 'Fósforos']","{'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'Jumbo': {'Albahaca': 572.99}, 'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Ropa de hombre': 1943.99}, 'La Sirena': {'Fósforos': 212.99}}",11528.9,"[['Bravo', 'Jamón de pavo'], ['Bravo', 'Refresco de cola'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Jumbo', 'Albahaca'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Televisores'], ['Super Pola', 'Ropa de hombre'], ['La Sirena', 'Fósforos']]",12032.9,10,9.0,0.33916544914245605,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,['Chicles de fresa'],"{'Super Pola': {'Televisores': 619.99, 'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Ropa de hombre': 1943.99}, 'Jumbo': {'Albahaca': 572.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Fósforos': 212.99}, 'Bravo': {'Refresco de cola': 395.99, 'Jamón de pavo': 1710.99}}",11750.9,"[['Supermercado Nacional', 'Chicles de fresa']]",1595.99,10,9.0,0.35970139503479004,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Albahaca', 'Esmalte de uñas', 'Ropa de hombre', 'Televisores']","{'Bravo': {'Refresco de cola': 395.99, 'Jamón de pavo': 1710.99}, 'Supermercado Nacional': {'Rizadores de pelo': 3197.99, 'Televisores': 728.99, 'Chicles de fresa': 575.99}, 'La Sirena': {'Aftershave': 1702.99, 'Fósforos': 212.99, 'Ropa de hombre': 1611.99}, 'Super Pola': {'Esmalte de uñas': 1108.99}, 'Jumbo': {'Albahaca': 572.99}}",11963.899999999998,"[['Supermercado Nacional', 'Televisores'], ['La Sirena', 'Ropa de hombre'], ['Super Pola', 'Esmalte de uñas'], ['Jumbo', 'Albahaca']]",5168.96,10,9.0,0.34220361709594727,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Aftershave', 'Albahaca', 'Rizadores de pelo', 'Televisores', 'Jamón de pavo', 'Refresco de cola', 'Chicles de fresa']","{'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}, 'Super Pola': {'Aftershave': 1074.99, 'Televisores': 619.99, 'Ropa de hombre': 1943.99, 'Esmalte de uñas': 1108.99}, 'La Sirena': {'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'Jumbo': {'Albahaca': 572.99}}",11546.9,"[['Bravo', 'Jamón de pavo'], ['Bravo', 'Refresco de cola'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Televisores'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Jumbo', 'Albahaca']]",8454.93,10,9.0,0.33785557746887207,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Esmalte de uñas', 'Fósforos', 'Rizadores de pelo', 'Jamón de pavo', 'Refresco de cola', 'Ropa de hombre', 'Televisores', 'Chicles de fresa', 'Aftershave', 'Albahaca']","{'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99, 'Televisores': 728.99}, 'La Sirena': {'Fósforos': 212.99, 'Ropa de hombre': 1611.99}, 'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}, 'Super Pola': {'Esmalte de uñas': 1108.99, 'Aftershave': 1074.99}, 'Jumbo': {'Albahaca': 572.99}}",11347.899999999998,"[['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Supermercado Nacional', 'Televisores'], ['La Sirena', 'Fósforos'], ['La Sirena', 'Ropa de hombre'], ['Bravo', 'Jamón de pavo'], ['Bravo', 'Refresco de cola'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Aftershave'], ['Jumbo', 'Albahaca']]",12427.899999999998,10,9.0,0.3255949020385742,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,['Televisores'],"{'Supermercado Nacional': {'Rizadores de pelo': 3197.99, 'Chicles de fresa': 575.99, 'Televisores': 728.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99}, 'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}, 'Super Pola': {'Esmalte de uñas': 1108.99, 'Aftershave': 1074.99}, 'Jumbo': {'Albahaca': 572.99}}",11425.899999999998,"[['Supermercado Nacional', 'Televisores']]",2258.99,10,9.0,0.3483121395111084,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Jamón de pavo', 'Rizadores de pelo', 'Chicles de fresa', 'Aftershave']","{'Jumbo': {'Albahaca': 572.99}, 'Super Pola': {'Refresco de cola': 1776.99, 'Aftershave': 1074.99, 'Ropa de hombre': 1943.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99}, 'Supermercado Nacional': {'Rizadores de pelo': 3197.99, 'Chicles de fresa': 575.99}, 'La Sirena': {'Fósforos': 212.99}, 'Bravo': {'Jamón de pavo': 1710.99}}",13173.9,"[['Super Pola', 'Aftershave'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Supermercado Nacional', 'Chicles de fresa'], ['Bravo', 'Jamón de pavo']]",6901.959999999999,10,9.0,0.39215540885925293,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Aftershave', 'Chicles de fresa', 'Ropa de hombre', 'Televisores', 'Refresco de cola', 'Fósforos', 'Jamón de pavo']","{'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}, 'Super Pola': {'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Ropa de hombre': 1943.99, 'Aftershave': 1074.99}, 'Supermercado Nacional': {'Rizadores de pelo': 3197.99, 'Chicles de fresa': 575.99}, 'La Sirena': {'Fósforos': 212.99}, 'Jumbo': {'Albahaca': 572.99}}",11594.9,"[['Bravo', 'Jamón de pavo'], ['Bravo', 'Refresco de cola'], ['Super Pola', 'Televisores'], ['Super Pola', 'Ropa de hombre'], ['Super Pola', 'Aftershave'], ['Supermercado Nacional', 'Chicles de fresa'], ['La Sirena', 'Fósforos']]",6867.929999999999,10,9.0,0.35186767578125,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Fósforos', 'Esmalte de uñas', 'Ropa de hombre', 'Chicles de fresa', 'Refresco de cola', 'Televisores', 'Albahaca', 'Aftershave', 'Jamón de pavo', 'Rizadores de pelo']","{'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Fósforos': 212.99, 'Ropa de hombre': 1611.99}, 'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99}, 'Jumbo': {'Albahaca': 572.99}}",11298.9,"[['Bravo', 'Jamón de pavo'], ['Bravo', 'Refresco de cola'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['La Sirena', 'Fósforos'], ['La Sirena', 'Ropa de hombre'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Televisores'], ['Jumbo', 'Albahaca']]",12936.9,10,9.0,0.3492240905761719,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,['Whisky'],"{'La Sirena': {'Pulseras': 100.99, 'Reproductores de DVD': 100.99, 'Toallas sanitarias': 100.99, 'Antihistamínicos': 100.99, 'Salsa ranchera': 100.99, 'Whisky': 100.99, 'Pan integral': 100.99}, 'Supermercado Nacional': {'Consolas de videojuegos': 100.99, 'Suavizante de telas': 100.99}, 'Jumbo': {'Aceitunas verdes': 100.99}}",1009.9,"[['La Sirena', 'Whisky']]",100.99,10,9.0,0.3543858528137207,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Reproductores de DVD', 'Suavizante de telas', 'Pulseras', 'Salsa ranchera']","{'La Sirena': {'Consolas de videojuegos': 100.99, 'Toallas sanitarias': 100.99, 'Whisky': 100.99, 'Reproductores de DVD': 100.99, 'Antihistamínicos': 100.99, 'Pulseras': 100.99, 'Pan integral': 100.99}, 'Super Pola': {'Salsa ranchera': 100.99, 'Suavizante de telas': 100.99}, 'Jumbo': {'Aceitunas verdes': 100.99}}",1009.9,"[['La Sirena', 'Reproductores de DVD'], ['La Sirena', 'Pulseras'], ['Super Pola', 'Salsa ranchera'], ['Super Pola', 'Suavizante de telas']]",403.96,10,9.0,0.32935285568237305,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Aceitunas verdes', 'Suavizante de telas', 'Reproductores de DVD', 'Whisky', 'Salsa ranchera', 'Consolas de videojuegos', 'Pulseras']","{'Bravo': {'Pan integral': 100.99}, 'Supermercado Nacional': {'Antihistamínicos': 100.99, 'Pulseras': 100.99, 'Suavizante de telas': 100.99, 'Whisky': 100.99, 'Consolas de videojuegos': 100.99, 'Salsa ranchera': 100.99, 'Toallas sanitarias': 100.99}, 'Jumbo': {'Aceitunas verdes': 100.99, 'Reproductores de DVD': 100.99}}",1009.9,"[['Supermercado Nacional', 'Pulseras'], ['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Whisky'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Salsa ranchera'], ['Jumbo', 'Aceitunas verdes'], ['Jumbo', 'Reproductores de DVD']]",706.93,10,9.0,0.3520348072052002,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Suavizante de telas', 'Pan integral', 'Salsa ranchera', 'Pulseras', 'Whisky', 'Antihistamínicos', 'Aceitunas verdes', 'Toallas sanitarias', 'Reproductores de DVD', 'Consolas de videojuegos']","{'Bravo': {'Consolas de videojuegos': 100.99, 'Pan integral': 100.99, 'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Suavizante de telas': 100.99, 'Whisky': 100.99}, 'Supermercado Nacional': {'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99, 'Pulseras': 100.99}}",1009.9,"[['Bravo', 'Consolas de videojuegos'], ['Bravo', 'Pan integral'], ['Bravo', 'Antihistamínicos'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Aceitunas verdes'], ['Bravo', 'Suavizante de telas'], ['Bravo', 'Whisky'], ['Supermercado Nacional', 'Toallas sanitarias'], ['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Pulseras']]",1009.9,10,9.0,0.327221155166626,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,['Consolas de videojuegos'],"{'Supermercado Nacional': {'Consolas de videojuegos': 100.99, 'Suavizante de telas': 100.99, 'Pulseras': 100.99, 'Salsa ranchera': 100.99, 'Whisky': 100.99, 'Pan integral': 100.99}, 'Super Pola': {'Antihistamínicos': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99}, 'Jumbo': {'Aceitunas verdes': 100.99}}",1075.9,"[['Supermercado Nacional', 'Consolas de videojuegos']]",160.99,10,9.0,0.34769749641418457,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Consolas de videojuegos', 'Antihistamínicos', 'Salsa ranchera', 'Reproductores de DVD']","{'Supermercado Nacional': {'Pan integral': 100.99}, 'Super Pola': {'Suavizante de telas': 100.99, 'Consolas de videojuegos': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99, 'Pulseras': 100.99}, 'Jumbo': {'Aceitunas verdes': 100.99, 'Whisky': 100.99, 'Salsa ranchera': 100.99, 'Antihistamínicos': 100.99}}",1075.9,"[['Super Pola', 'Consolas de videojuegos'], ['Super Pola', 'Reproductores de DVD'], ['Jumbo', 'Salsa ranchera'], ['Jumbo', 'Antihistamínicos']]",433.96,10,9.0,0.368635892868042,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Pan integral', 'Reproductores de DVD', 'Aceitunas verdes', 'Whisky', 'Suavizante de telas', 'Pulseras', 'Salsa ranchera']","{'Supermercado Nacional': {'Whisky': 100.99, 'Consolas de videojuegos': 100.99, 'Pan integral': 100.99, 'Toallas sanitarias': 100.99, 'Suavizante de telas': 100.99, 'Pulseras': 100.99, 'Antihistamínicos': 100.99, 'Salsa ranchera': 100.99}, 'Bravo': {'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99}}",1075.9,"[['Supermercado Nacional', 'Whisky'], ['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Pulseras'], ['Supermercado Nacional', 'Salsa ranchera'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Aceitunas verdes']]",772.93,10,9.0,0.389232873916626,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Pan integral', 'Suavizante de telas', 'Salsa ranchera', 'Reproductores de DVD', 'Antihistamínicos', 'Whisky', 'Consolas de videojuegos', 'Pulseras', 'Toallas sanitarias', 'Aceitunas verdes']","{'Supermercado Nacional': {'Pan integral': 100.99, 'Whisky': 100.99, 'Antihistamínicos': 100.99, 'Consolas de videojuegos': 100.99, 'Salsa ranchera': 100.99, 'Pulseras': 100.99}, 'Bravo': {'Reproductores de DVD': 100.99, 'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Aceitunas verdes': 100.99}}",1075.9,"[['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Whisky'], ['Supermercado Nacional', 'Antihistamínicos'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Pulseras'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Suavizante de telas'], ['Bravo', 'Toallas sanitarias'], ['Bravo', 'Aceitunas verdes']]",1075.9,10,9.0,0.5242128372192383,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,['Pan integral'],"{'Supermercado Nacional': {'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99, 'Pulseras': 100.99, 'Suavizante de telas': 100.99, 'Pan integral': 100.99, 'Antihistamínicos': 100.99, 'Whisky': 100.99, 'Consolas de videojuegos': 100.99}, 'Bravo': {'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99}}",1141.9,"[['Supermercado Nacional', 'Pan integral']]",220.99,10,9.0,0.5061297416687012,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Suavizante de telas', 'Salsa ranchera', 'Pulseras', 'Whisky']","{'Supermercado Nacional': {'Whisky': 100.99, 'Pan integral': 100.99}, 'Super Pola': {'Pulseras': 100.99, 'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99, 'Consolas de videojuegos': 100.99}, 'Jumbo': {'Antihistamínicos': 100.99, 'Salsa ranchera': 100.99, 'Aceitunas verdes': 100.99}}",1141.9,"[['Supermercado Nacional', 'Whisky'], ['Super Pola', 'Pulseras'], ['Super Pola', 'Suavizante de telas'], ['Jumbo', 'Salsa ranchera']]",649.96,10,9.0,0.5111830234527588,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Salsa ranchera', 'Toallas sanitarias', 'Pan integral', 'Reproductores de DVD', 'Whisky', 'Suavizante de telas', 'Consolas de videojuegos']","{'Supermercado Nacional': {'Antihistamínicos': 100.99, 'Suavizante de telas': 100.99, 'Pan integral': 100.99, 'Consolas de videojuegos': 100.99}, 'Super Pola': {'Pulseras': 100.99, 'Salsa ranchera': 100.99, 'Reproductores de DVD': 100.99, 'Toallas sanitarias': 100.99}, 'Jumbo': {'Aceitunas verdes': 100.99, 'Whisky': 100.99}}",1141.9,"[['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Super Pola', 'Salsa ranchera'], ['Super Pola', 'Reproductores de DVD'], ['Super Pola', 'Toallas sanitarias'], ['Jumbo', 'Whisky']]",952.93,10,9.0,0.4680337905883789,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Pulseras', 'Whisky', 'Aceitunas verdes', 'Consolas de videojuegos', 'Reproductores de DVD', 'Pan integral', 'Toallas sanitarias', 'Antihistamínicos', 'Suavizante de telas', 'Salsa ranchera']","{'Supermercado Nacional': {'Pulseras': 100.99, 'Antihistamínicos': 100.99, 'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99, 'Whisky': 100.99, 'Consolas de videojuegos': 100.99, 'Pan integral': 100.99, 'Suavizante de telas': 100.99}, 'Bravo': {'Aceitunas verdes': 100.99, 'Reproductores de DVD': 100.99}}",1141.9,"[['Supermercado Nacional', 'Pulseras'], ['Supermercado Nacional', 'Antihistamínicos'], ['Supermercado Nacional', 'Toallas sanitarias'], ['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Whisky'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Suavizante de telas'], ['Bravo', 'Aceitunas verdes'], ['Bravo', 'Reproductores de DVD']]",1141.9,10,9.0,0.5265002250671387,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,9,['Reproductores de DVD'],"{'Supermercado Nacional': {'Pan integral': 100.99, 'Antihistamínicos': 100.99, 'Consolas de videojuegos': 100.99, 'Suavizante de telas': 100.99}, 'Super Pola': {'Salsa ranchera': 100.99, 'Toallas sanitarias': 100.99}, 'Jumbo': {'Pulseras': 100.99, 'Whisky': 100.99, 'Aceitunas verdes': 100.99, 'Reproductores de DVD': 100.99}}",1207.9,"[['Jumbo', 'Reproductores de DVD']]",280.99,10,9.0,0.5539209842681885,0.0,100,swap,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,9,"['Whisky', 'Consolas de videojuegos', 'Pulseras', 'Reproductores de DVD']","{'Supermercado Nacional': {'Salsa ranchera': 100.99}, 'Bravo': {'Reproductores de DVD': 100.99, 'Whisky': 100.99, 'Consolas de videojuegos': 100.99, 'Aceitunas verdes': 100.99, 'Pan integral': 100.99, 'Antihistamínicos': 100.99, 'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Pulseras': 100.99}}",1207.9,"[['Bravo', 'Reproductores de DVD'], ['Bravo', 'Whisky'], ['Bravo', 'Consolas de videojuegos'], ['Bravo', 'Pulseras']]",520.96,10,9.0,0.49703311920166016,0.0,100,swap,0.1,hard,0.66
