cluster_name,fuel_price,query,ga_cluster_solution,cluster_best_value,our_ga_best_solution,our_ga_best_value,pop_size,penalty_factor,cluster_time,memory used (mb),iters,mutation_method,mutation_prob,selection_method,selection_prob
small-5s-10p-f0_10-q1_10-random,3,"['Esmalte de uñas', 'Televisores', 'Ropa de hombre', 'Chicles de fresa', 'Aftershave', 'Jamón de pavo', 'Rizadores de pelo']","{'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}, 'Supermercado Nacional': {'Televisores': 728.99, 'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Fósforos': 212.99}, 'Super Pola': {'Esmalte de uñas': 1108.99, 'Aftershave': 1074.99, 'Ropa de hombre': 1943.99}, 'Jumbo': {'Albahaca': 572.99}}",11595.9,"[['Bravo', 'Jamón de pavo'], ['Supermercado Nacional', 'Televisores'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Ropa de hombre']]",10455.93,10,9.0,1.0319762229919434,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-random,3,"['Refresco de cola', 'Esmalte de uñas', 'Aftershave', 'Jamón de pavo', 'Televisores', 'Rizadores de pelo', 'Albahaca', 'Chicles de fresa', 'Ropa de hombre', 'Fósforos']","{'Super Pola': {'Ropa de hombre': 1943.99, 'Esmalte de uñas': 1108.99, 'Aftershave': 1074.99, 'Televisores': 619.99}, 'La Sirena': {'Fósforos': 212.99}, 'Bravo': {'Jamón de pavo': 1710.99}, 'Supermercado Nacional': {'Rizadores de pelo': 3197.99, 'Chicles de fresa': 575.99}, 'Jumbo': {'Albahaca': 572.99, 'Refresco de cola': 1015.99}}",12178.9,"[['Super Pola', 'Ropa de hombre'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Televisores'], ['La Sirena', 'Fósforos'], ['Bravo', 'Jamón de pavo'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Supermercado Nacional', 'Chicles de fresa'], ['Jumbo', 'Albahaca'], ['Jumbo', 'Refresco de cola']]",12652.9,10,9.0,0.9751367568969727,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-random,6,['Chicles de fresa'],"{'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Esmalte de uñas': 2883.99, 'Fósforos': 212.99}, 'Super Pola': {'Ropa de hombre': 1943.99, 'Aftershave': 1074.99, 'Televisores': 619.99}, 'Jumbo': {'Albahaca': 572.99}}",13333.9,"[['Supermercado Nacional', 'Chicles de fresa']]",1595.99,10,9.0,0.9786899089813232,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Albahaca', 'Esmalte de uñas', 'Ropa de hombre', 'Televisores']","{'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99, 'Aftershave': 2202.99}, 'Super Pola': {'Esmalte de uñas': 1108.99, 'Ropa de hombre': 1943.99, 'Televisores': 619.99}, 'Jumbo': {'Albahaca': 572.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'La Sirena': {'Fósforos': 212.99}}",12722.899999999998,"[['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Ropa de hombre'], ['Super Pola', 'Televisores'], ['Jumbo', 'Albahaca']]",4365.96,10,9.0,1.0241658687591553,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Aftershave', 'Albahaca', 'Rizadores de pelo', 'Televisores', 'Jamón de pavo', 'Refresco de cola', 'Chicles de fresa']","{'Bravo': {'Refresco de cola': 395.99, 'Jamón de pavo': 1710.99, 'Fósforos': 2052.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99, 'Televisores': 728.99}, 'Super Pola': {'Ropa de hombre': 1943.99, 'Esmalte de uñas': 1108.99, 'Aftershave': 1074.99}, 'Jumbo': {'Albahaca': 572.99}}",13567.899999999998,"[['Bravo', 'Refresco de cola'], ['Bravo', 'Jamón de pavo'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Supermercado Nacional', 'Televisores'], ['Super Pola', 'Aftershave'], ['Jumbo', 'Albahaca']]",8563.93,10,9.0,1.361084222793579,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-random,6,"['Esmalte de uñas', 'Fósforos', 'Rizadores de pelo', 'Jamón de pavo', 'Refresco de cola', 'Ropa de hombre', 'Televisores', 'Chicles de fresa', 'Aftershave', 'Albahaca']","{'Bravo': {'Jamón de pavo': 1710.99}, 'Supermercado Nacional': {'Rizadores de pelo': 3197.99, 'Chicles de fresa': 575.99}, 'Jumbo': {'Albahaca': 572.99}, 'Super Pola': {'Aftershave': 1074.99, 'Televisores': 619.99, 'Refresco de cola': 1776.99, 'Esmalte de uñas': 1108.99}, 'La Sirena': {'Fósforos': 212.99, 'Ropa de hombre': 1611.99}}",12691.899999999998,"[['Bravo', 'Jamón de pavo'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Supermercado Nacional', 'Chicles de fresa'], ['Jumbo', 'Albahaca'], ['Super Pola', 'Aftershave'], ['Super Pola', 'Televisores'], ['Super Pola', 'Refresco de cola'], ['Super Pola', 'Esmalte de uñas'], ['La Sirena', 'Fósforos'], ['La Sirena', 'Ropa de hombre']]",13699.899999999998,10,9.0,1.15336012840271,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-random,9,['Televisores'],"{'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'Super Pola': {'Esmalte de uñas': 1108.99, 'Aftershave': 1074.99, 'Refresco de cola': 1776.99, 'Televisores': 619.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99}, 'Jumbo': {'Albahaca': 572.99}, 'Bravo': {'Jamón de pavo': 1710.99}}",12976.899999999998,"[['Super Pola', 'Televisores']]",817.99,10,9.0,1.130347728729248,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Jamón de pavo', 'Rizadores de pelo', 'Chicles de fresa', 'Aftershave']","{'Bravo': {'Refresco de cola': 395.99, 'Jamón de pavo': 1710.99}, 'Super Pola': {'Esmalte de uñas': 1108.99, 'Ropa de hombre': 1943.99, 'Aftershave': 1074.99, 'Televisores': 619.99}, 'Supermercado Nacional': {'Rizadores de pelo': 3197.99, 'Chicles de fresa': 575.99}, 'La Sirena': {'Fósforos': 212.99, 'Albahaca': 2032.99}}",12973.9,"[['Bravo', 'Jamón de pavo'], ['Super Pola', 'Aftershave'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Supermercado Nacional', 'Chicles de fresa']]",6901.959999999999,10,9.0,0.9985988140106201,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Aftershave', 'Chicles de fresa', 'Ropa de hombre', 'Televisores', 'Refresco de cola', 'Fósforos', 'Jamón de pavo']","{'Supermercado Nacional': {'Rizadores de pelo': 3197.99, 'Chicles de fresa': 575.99, 'Televisores': 728.99}, 'Bravo': {'Jamón de pavo': 1710.99}, 'Super Pola': {'Refresco de cola': 1776.99, 'Esmalte de uñas': 1108.99, 'Aftershave': 1074.99}, 'La Sirena': {'Fósforos': 212.99, 'Albahaca': 2032.99, 'Ropa de hombre': 1611.99}}",14257.899999999998,"[['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Televisores'], ['Bravo', 'Jamón de pavo'], ['Super Pola', 'Refresco de cola'], ['Super Pola', 'Aftershave'], ['La Sirena', 'Fósforos'], ['La Sirena', 'Ropa de hombre']]",8025.929999999999,10,9.0,0.9972922801971436,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-random,9,"['Fósforos', 'Esmalte de uñas', 'Ropa de hombre', 'Chicles de fresa', 'Refresco de cola', 'Televisores', 'Albahaca', 'Aftershave', 'Jamón de pavo', 'Rizadores de pelo']","{'Supermercado Nacional': {'Televisores': 728.99, 'Rizadores de pelo': 3197.99}, 'Bravo': {'Jamón de pavo': 1710.99}, 'Super Pola': {'Esmalte de uñas': 1108.99, 'Chicles de fresa': 2590.99, 'Aftershave': 1074.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99}, 'Jumbo': {'Refresco de cola': 1015.99, 'Albahaca': 572.99}}",14132.899999999998,"[['Supermercado Nacional', 'Televisores'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Bravo', 'Jamón de pavo'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Chicles de fresa'], ['Super Pola', 'Aftershave'], ['La Sirena', 'Ropa de hombre'], ['La Sirena', 'Fósforos'], ['Jumbo', 'Refresco de cola'], ['Jumbo', 'Albahaca']]",15680.899999999998,10,9.0,0.9829168319702148,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,0,['Whisky'],"{'Supermercado Nacional': {'Consolas de videojuegos': 100.99, 'Whisky': 100.99, 'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Pulseras': 100.99, 'Salsa ranchera': 100.99}, 'Bravo': {'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Pan integral': 100.99}}",1009.9,"[['Supermercado Nacional', 'Whisky']]",100.99,10,9.0,1.0188302993774414,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Reproductores de DVD', 'Suavizante de telas', 'Pulseras', 'Salsa ranchera']","{'Supermercado Nacional': {'Whisky': 100.99, 'Antihistamínicos': 100.99, 'Salsa ranchera': 100.99, 'Pulseras': 100.99, 'Suavizante de telas': 100.99}, 'La Sirena': {'Toallas sanitarias': 100.99, 'Consolas de videojuegos': 100.99, 'Reproductores de DVD': 100.99, 'Pan integral': 100.99}, 'Bravo': {'Aceitunas verdes': 100.99}}",1009.9,"[['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Pulseras'], ['Supermercado Nacional', 'Suavizante de telas'], ['La Sirena', 'Reproductores de DVD']]",403.96,10,9.0,1.1213059425354004,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Aceitunas verdes', 'Suavizante de telas', 'Reproductores de DVD', 'Whisky', 'Salsa ranchera', 'Consolas de videojuegos', 'Pulseras']","{'Jumbo': {'Pulseras': 100.99, 'Reproductores de DVD': 100.99, 'Antihistamínicos': 100.99, 'Aceitunas verdes': 100.99, 'Toallas sanitarias': 100.99, 'Suavizante de telas': 100.99, 'Salsa ranchera': 100.99, 'Whisky': 100.99}, 'Bravo': {'Pan integral': 100.99, 'Consolas de videojuegos': 100.99}}",1009.9,"[['Jumbo', 'Pulseras'], ['Jumbo', 'Reproductores de DVD'], ['Jumbo', 'Aceitunas verdes'], ['Jumbo', 'Suavizante de telas'], ['Jumbo', 'Salsa ranchera'], ['Jumbo', 'Whisky'], ['Bravo', 'Consolas de videojuegos']]",706.93,10,9.0,1.1364514827728271,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Suavizante de telas', 'Pan integral', 'Salsa ranchera', 'Pulseras', 'Whisky', 'Antihistamínicos', 'Aceitunas verdes', 'Toallas sanitarias', 'Reproductores de DVD', 'Consolas de videojuegos']","{'Bravo': {'Pan integral': 100.99, 'Aceitunas verdes': 100.99, 'Suavizante de telas': 100.99}, 'Jumbo': {'Toallas sanitarias': 100.99, 'Antihistamínicos': 100.99, 'Pulseras': 100.99, 'Whisky': 100.99, 'Salsa ranchera': 100.99, 'Reproductores de DVD': 100.99}, 'Supermercado Nacional': {'Consolas de videojuegos': 100.99}}",1009.9,"[['Bravo', 'Pan integral'], ['Bravo', 'Aceitunas verdes'], ['Bravo', 'Suavizante de telas'], ['Jumbo', 'Toallas sanitarias'], ['Jumbo', 'Antihistamínicos'], ['Jumbo', 'Pulseras'], ['Jumbo', 'Whisky'], ['Jumbo', 'Salsa ranchera'], ['Jumbo', 'Reproductores de DVD'], ['Supermercado Nacional', 'Consolas de videojuegos']]",1009.9,10,9.0,0.9761595726013184,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,3,['Consolas de videojuegos'],"{'Supermercado Nacional': {'Salsa ranchera': 100.99}, 'Bravo': {'Pan integral': 100.99, 'Suavizante de telas': 100.99, 'Whisky': 100.99, 'Antihistamínicos': 100.99, 'Aceitunas verdes': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99, 'Pulseras': 100.99, 'Consolas de videojuegos': 100.99}}",1075.9,"[['Bravo', 'Consolas de videojuegos']]",139.99,10,9.0,0.9800691604614258,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Consolas de videojuegos', 'Antihistamínicos', 'Salsa ranchera', 'Reproductores de DVD']","{'Supermercado Nacional': {'Salsa ranchera': 100.99, 'Pan integral': 100.99, 'Whisky': 100.99, 'Toallas sanitarias': 100.99, 'Antihistamínicos': 100.99, 'Suavizante de telas': 100.99, 'Pulseras': 100.99, 'Consolas de videojuegos': 100.99}, 'Bravo': {'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99}}",1075.9,"[['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Antihistamínicos'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Bravo', 'Reproductores de DVD']]",469.96,10,9.0,0.9097833633422852,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Pan integral', 'Reproductores de DVD', 'Aceitunas verdes', 'Whisky', 'Suavizante de telas', 'Pulseras', 'Salsa ranchera']","{'Supermercado Nacional': {'Antihistamínicos': 100.99, 'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Pan integral': 100.99, 'Pulseras': 100.99, 'Consolas de videojuegos': 100.99}, 'Super Pola': {'Reproductores de DVD': 100.99}, 'Jumbo': {'Whisky': 100.99, 'Salsa ranchera': 100.99, 'Aceitunas verdes': 100.99}}",1075.9,"[['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Pulseras'], ['Super Pola', 'Reproductores de DVD'], ['Jumbo', 'Whisky'], ['Jumbo', 'Salsa ranchera'], ['Jumbo', 'Aceitunas verdes']]",829.93,10,9.0,1.065675973892212,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Pan integral', 'Suavizante de telas', 'Salsa ranchera', 'Reproductores de DVD', 'Antihistamínicos', 'Whisky', 'Consolas de videojuegos', 'Pulseras', 'Toallas sanitarias', 'Aceitunas verdes']","{'Supermercado Nacional': {'Pulseras': 100.99, 'Pan integral': 100.99, 'Suavizante de telas': 100.99, 'Salsa ranchera': 100.99, 'Consolas de videojuegos': 100.99, 'Whisky': 100.99, 'Toallas sanitarias': 100.99}, 'Bravo': {'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Antihistamínicos': 100.99}}",1075.9,"[['Supermercado Nacional', 'Pulseras'], ['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Whisky'], ['Supermercado Nacional', 'Toallas sanitarias'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Aceitunas verdes'], ['Bravo', 'Antihistamínicos']]",1075.9,10,9.0,1.031296968460083,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,6,['Pan integral'],"{'Supermercado Nacional': {'Toallas sanitarias': 100.99, 'Pan integral': 100.99, 'Salsa ranchera': 100.99, 'Antihistamínicos': 100.99, 'Suavizante de telas': 100.99, 'Whisky': 100.99, 'Pulseras': 100.99}, 'Bravo': {'Aceitunas verdes': 100.99, 'Consolas de videojuegos': 100.99, 'Reproductores de DVD': 100.99}}",1141.9,"[['Supermercado Nacional', 'Pan integral']]",220.99,10,9.0,1.0138218402862549,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Suavizante de telas', 'Salsa ranchera', 'Pulseras', 'Whisky']","{'Supermercado Nacional': {'Salsa ranchera': 100.99, 'Toallas sanitarias': 100.99}, 'Bravo': {'Reproductores de DVD': 100.99, 'Suavizante de telas': 100.99, 'Whisky': 100.99, 'Antihistamínicos': 100.99, 'Pan integral': 100.99, 'Aceitunas verdes': 100.99, 'Pulseras': 100.99, 'Consolas de videojuegos': 100.99}}",1141.9,"[['Supermercado Nacional', 'Salsa ranchera'], ['Bravo', 'Suavizante de telas'], ['Bravo', 'Whisky'], ['Bravo', 'Pulseras']]",535.96,10,9.0,1.0507750511169434,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Salsa ranchera', 'Toallas sanitarias', 'Pan integral', 'Reproductores de DVD', 'Whisky', 'Suavizante de telas', 'Consolas de videojuegos']","{'Supermercado Nacional': {'Pan integral': 100.99, 'Consolas de videojuegos': 100.99, 'Toallas sanitarias': 100.99}, 'Super Pola': {'Pulseras': 100.99, 'Suavizante de telas': 100.99}, 'Jumbo': {'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Whisky': 100.99, 'Salsa ranchera': 100.99}}",1141.9,"[['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Supermercado Nacional', 'Toallas sanitarias'], ['Super Pola', 'Suavizante de telas'], ['Jumbo', 'Reproductores de DVD'], ['Jumbo', 'Whisky'], ['Jumbo', 'Salsa ranchera']]",952.93,10,9.0,1.254483938217163,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Pulseras', 'Whisky', 'Aceitunas verdes', 'Consolas de videojuegos', 'Reproductores de DVD', 'Pan integral', 'Toallas sanitarias', 'Antihistamínicos', 'Suavizante de telas', 'Salsa ranchera']","{'Bravo': {'Whisky': 100.99, 'Reproductores de DVD': 100.99, 'Pan integral': 100.99, 'Aceitunas verdes': 100.99, 'Toallas sanitarias': 100.99, 'Suavizante de telas': 100.99, 'Consolas de videojuegos': 100.99}, 'La Sirena': {'Antihistamínicos': 100.99, 'Salsa ranchera': 100.99, 'Pulseras': 100.99}}",1153.9,"[['Bravo', 'Whisky'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Pan integral'], ['Bravo', 'Aceitunas verdes'], ['Bravo', 'Toallas sanitarias'], ['Bravo', 'Suavizante de telas'], ['Bravo', 'Consolas de videojuegos'], ['La Sirena', 'Antihistamínicos'], ['La Sirena', 'Salsa ranchera'], ['La Sirena', 'Pulseras']]",2131.9,10,9.0,0.9730138778686523,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,9,['Reproductores de DVD'],"{'Supermercado Nacional': {'Whisky': 100.99, 'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Antihistamínicos': 100.99, 'Salsa ranchera': 100.99, 'Pulseras': 100.99, 'Pan integral': 100.99}, 'Bravo': {'Aceitunas verdes': 100.99, 'Reproductores de DVD': 100.99, 'Consolas de videojuegos': 100.99}}",1207.9,"[['Bravo', 'Reproductores de DVD']]",217.99,10,9.0,0.9477331638336182,0.0,100,scramble,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-same_price,9,"['Whisky', 'Consolas de videojuegos', 'Pulseras', 'Reproductores de DVD']","{'Supermercado Nacional': {'Suavizante de telas': 100.99, 'Salsa ranchera': 100.99, 'Toallas sanitarias': 100.99, 'Pulseras': 100.99, 'Whisky': 100.99, 'Consolas de videojuegos': 100.99, 'Antihistamínicos': 100.99, 'Pan integral': 100.99}, 'Super Pola': {'Reproductores de DVD': 100.99}, 'Jumbo': {'Aceitunas verdes': 100.99}}",1207.9,"[['Supermercado Nacional', 'Pulseras'], ['Supermercado Nacional', 'Whisky'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Super Pola', 'Reproductores de DVD']]",637.96,10,9.0,0.9955954551696777,0.0,100,scramble,0.1,soft,0.66
