cluster_name,fuel_price,query,ga_cluster_solution,cluster_best_value,our_ga_best_solution,our_ga_best_value,pop_size,penalty_factor,cluster_time,memory used (mb),iters,mutation_method,mutation_prob,selection_method,selection_prob
small-5s-10p-f0_10-q1_10-same_price,0,"['Aceitunas verdes', 'Suavizante de telas', 'Reproductores de DVD', 'Whisky', 'Salsa ranchera', 'Consolas de videojuegos', 'Pulseras']","{'Super Pola': {'Consolas de videojuegos': 100.99, 'Suavizante de telas': 100.99, 'Salsa ranchera': 100.99}, 'Supermercado Nacional': {'Pulseras': 100.99, 'Toallas sanitarias': 100.99}, 'Bravo': {'Pan integral': 100.99, 'Reproductores de DVD': 100.99, 'Antihistamínicos': 100.99, 'Whisky': 100.99, 'Aceitunas verdes': 100.99}}",1009.9,"[['Super Pola', 'Consolas de videojuegos'], ['Super Pola', 'Suavizante de telas'], ['Super Pola', 'Salsa ranchera'], ['Supermercado Nacional', 'Pulseras'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Whisky'], ['Bravo', 'Aceitunas verdes']]",706.93,10,9.0,1.1146421432495117,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,0,"['Suavizante de telas', 'Pan integral', 'Salsa ranchera', 'Pulseras', 'Whisky', 'Antihistamínicos', 'Aceitunas verdes', 'Toallas sanitarias', 'Reproductores de DVD', 'Consolas de videojuegos']","{'Jumbo': {'Salsa ranchera': 100.99, 'Pulseras': 100.99, 'Whisky': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Antihistamínicos': 100.99}, 'Super Pola': {'Consolas de videojuegos': 100.99, 'Suavizante de telas': 100.99}, 'Supermercado Nacional': {'Pan integral': 100.99}}",1009.9,"[['Jumbo', 'Salsa ranchera'], ['Jumbo', 'Pulseras'], ['Jumbo', 'Whisky'], ['Jumbo', 'Toallas sanitarias'], ['Jumbo', 'Reproductores de DVD'], ['Jumbo', 'Aceitunas verdes'], ['Jumbo', 'Antihistamínicos'], ['Super Pola', 'Consolas de videojuegos'], ['Super Pola', 'Suavizante de telas'], ['Supermercado Nacional', 'Pan integral']]",1009.9,10,9.0,1.0109190940856934,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,['Consolas de videojuegos'],"{'Supermercado Nacional': {'Salsa ranchera': 100.99}, 'Bravo': {'Whisky': 100.99, 'Suavizante de telas': 100.99, 'Antihistamínicos': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Pulseras': 100.99, 'Pan integral': 100.99, 'Consolas de videojuegos': 100.99}}",1075.9,"[['Bravo', 'Consolas de videojuegos']]",139.99,10,9.0,1.1011364459991455,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Consolas de videojuegos', 'Antihistamínicos', 'Salsa ranchera', 'Reproductores de DVD']","{'Supermercado Nacional': {'Whisky': 100.99, 'Suavizante de telas': 100.99, 'Salsa ranchera': 100.99, 'Pulseras': 100.99}, 'Bravo': {'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Pan integral': 100.99, 'Consolas de videojuegos': 100.99, 'Toallas sanitarias': 100.99}}",1075.9,"[['Supermercado Nacional', 'Salsa ranchera'], ['Bravo', 'Antihistamínicos'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Consolas de videojuegos']]",469.96,10,9.0,0.9834511280059814,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Pan integral', 'Reproductores de DVD', 'Aceitunas verdes', 'Whisky', 'Suavizante de telas', 'Pulseras', 'Salsa ranchera']","{'Super Pola': {'Antihistamínicos': 100.99, 'Pulseras': 100.99, 'Suavizante de telas': 100.99}, 'Supermercado Nacional': {'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99, 'Pan integral': 100.99, 'Whisky': 100.99}, 'Bravo': {'Aceitunas verdes': 100.99, 'Consolas de videojuegos': 100.99, 'Reproductores de DVD': 100.99}}",1093.9,"[['Super Pola', 'Pulseras'], ['Super Pola', 'Suavizante de telas'], ['Supermercado Nacional', 'Salsa ranchera'], ['Supermercado Nacional', 'Pan integral'], ['Supermercado Nacional', 'Whisky'], ['Bravo', 'Aceitunas verdes'], ['Bravo', 'Reproductores de DVD']]",790.93,10,9.0,0.9813899993896484,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,3,"['Pan integral', 'Suavizante de telas', 'Salsa ranchera', 'Reproductores de DVD', 'Antihistamínicos', 'Whisky', 'Consolas de videojuegos', 'Pulseras', 'Toallas sanitarias', 'Aceitunas verdes']","{'Super Pola': {'Suavizante de telas': 100.99, 'Salsa ranchera': 100.99, 'Pulseras': 100.99}, 'Supermercado Nacional': {'Consolas de videojuegos': 100.99}, 'Bravo': {'Whisky': 100.99, 'Antihistamínicos': 100.99, 'Toallas sanitarias': 100.99, 'Aceitunas verdes': 100.99, 'Pan integral': 100.99, 'Reproductores de DVD': 100.99}}",1093.9,"[['Super Pola', 'Suavizante de telas'], ['Super Pola', 'Salsa ranchera'], ['Super Pola', 'Pulseras'], ['Supermercado Nacional', 'Consolas de videojuegos'], ['Bravo', 'Whisky'], ['Bravo', 'Antihistamínicos'], ['Bravo', 'Toallas sanitarias'], ['Bravo', 'Aceitunas verdes'], ['Bravo', 'Pan integral'], ['Bravo', 'Reproductores de DVD']]",1093.9,10,9.0,1.0738868713378906,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,['Pan integral'],"{'Super Pola': {'Pulseras': 100.99, 'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99}, 'Jumbo': {'Toallas sanitarias': 100.99, 'Whisky': 100.99, 'Salsa ranchera': 100.99, 'Suavizante de telas': 100.99, 'Aceitunas verdes': 100.99}, 'Supermercado Nacional': {'Consolas de videojuegos': 100.99, 'Pan integral': 100.99}}",1165.9,"[['Supermercado Nacional', 'Pan integral']]",220.99,10,9.0,0.9808721542358398,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Suavizante de telas', 'Salsa ranchera', 'Pulseras', 'Whisky']","{'Supermercado Nacional': {'Consolas de videojuegos': 100.99, 'Pulseras': 100.99, 'Antihistamínicos': 100.99, 'Suavizante de telas': 100.99, 'Whisky': 100.99, 'Toallas sanitarias': 100.99, 'Salsa ranchera': 100.99, 'Pan integral': 100.99}, 'Bravo': {'Aceitunas verdes': 100.99, 'Reproductores de DVD': 100.99}}",1141.9,"[['Supermercado Nacional', 'Pulseras'], ['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Whisky'], ['Supermercado Nacional', 'Salsa ranchera']]",523.96,10,9.0,1.135878086090088,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Salsa ranchera', 'Toallas sanitarias', 'Pan integral', 'Reproductores de DVD', 'Whisky', 'Suavizante de telas', 'Consolas de videojuegos']","{'Super Pola': {'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99, 'Antihistamínicos': 100.99, 'Pulseras': 100.99, 'Consolas de videojuegos': 100.99}, 'Jumbo': {'Whisky': 100.99, 'Aceitunas verdes': 100.99, 'Salsa ranchera': 100.99}, 'Supermercado Nacional': {'Pan integral': 100.99}}",1165.9,"[['Super Pola', 'Suavizante de telas'], ['Super Pola', 'Toallas sanitarias'], ['Super Pola', 'Reproductores de DVD'], ['Super Pola', 'Consolas de videojuegos'], ['Jumbo', 'Whisky'], ['Jumbo', 'Salsa ranchera'], ['Supermercado Nacional', 'Pan integral']]",952.93,10,9.0,1.0982251167297363,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,6,"['Pulseras', 'Whisky', 'Aceitunas verdes', 'Consolas de videojuegos', 'Reproductores de DVD', 'Pan integral', 'Toallas sanitarias', 'Antihistamínicos', 'Suavizante de telas', 'Salsa ranchera']","{'Bravo': {'Toallas sanitarias': 100.99, 'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99, 'Pulseras': 100.99, 'Suavizante de telas': 100.99, 'Aceitunas verdes': 100.99}, 'La Sirena': {'Pan integral': 100.99, 'Whisky': 100.99, 'Consolas de videojuegos': 100.99, 'Salsa ranchera': 100.99}}",1153.9,"[['Bravo', 'Toallas sanitarias'], ['Bravo', 'Antihistamínicos'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Pulseras'], ['Bravo', 'Suavizante de telas'], ['Bravo', 'Aceitunas verdes'], ['La Sirena', 'Pan integral'], ['La Sirena', 'Whisky'], ['La Sirena', 'Consolas de videojuegos'], ['La Sirena', 'Salsa ranchera']]",2131.9,10,9.0,0.9034690856933594,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,9,['Reproductores de DVD'],"{'Supermercado Nacional': {'Salsa ranchera': 100.99, 'Consolas de videojuegos': 100.99, 'Pan integral': 100.99}, 'Jumbo': {'Pulseras': 100.99, 'Toallas sanitarias': 100.99, 'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99, 'Whisky': 100.99, 'Suavizante de telas': 100.99, 'Aceitunas verdes': 100.99}}",1324.9,"[['Jumbo', 'Reproductores de DVD']]",280.99,10,9.0,0.9524142742156982,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-same_price,9,"['Whisky', 'Consolas de videojuegos', 'Pulseras', 'Reproductores de DVD']","{'Supermercado Nacional': {'Antihistamínicos': 100.99, 'Salsa ranchera': 100.99, 'Pulseras': 100.99}, 'Bravo': {'Whisky': 100.99, 'Suavizante de telas': 100.99, 'Toallas sanitarias': 100.99, 'Reproductores de DVD': 100.99, 'Aceitunas verdes': 100.99, 'Pan integral': 100.99, 'Consolas de videojuegos': 100.99}}",1207.9,"[['Supermercado Nacional', 'Pulseras'], ['Bravo', 'Whisky'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Consolas de videojuegos']]",601.96,10,9.0,0.806689977645874,0.0,100,scramble,0.1,hard,0.66
